player,year,pos,college,dob,age_season_start,height,weight,years_exp,team,rec_tgt,rec,rec_yds,rec_td,rush_att,rush_yds,rush_td,fum,total_yds,games_played,games_started,share_rec_tgt,share_rec,share_rec_yds,share_rec_td,share_rush_att,share_rush_yds,share_rush_td,catch_rate,yds_per_catch,rec_yds_per_game,rec_per_game,tgt_per_game,yds_per_rush,rush_att_per_game,rush_yds_per_game,fpts_standard,fpts_half_ppr,fpts_ppr,fpts_ppr_f1,adp,adp_f1,depth,depth_f1,is_majorly_injured
tommylee lewis,2021,WR,Northern Illinois,1992-10-24,28.873972602739727,67,168,5,['MIA'],2,1,7,0,0,0,0,0.0,7,2,0,0.0033444816053511705,0.0024813895781637717,0.0017789072426937739,0.0,0.0,0.0,0.0,0.5,7.0,3.5,0.5,1.0,0.0,0.0,0.0,0.7,1.2,1.7,0.0,9999.0,9999.0,3.0,3.0,0
toney clemons,2012,WR,Colorado,1988-10-11,23.90684931506849,74,210,0,['JAX'],11,3,41,0,0,0,0,0.0,41,4,0,0.019097222222222224,0.009230769230769232,0.010959636460839348,0.0,0.0,0.0,0.0,0.2727,13.67,10.2,0.75,2.75,0.0,0.0,0.0,4.1,5.6,7.1,0.0,9999.0,9999.0,3.0,3.0,0
tony brooks-james,2019,RB,Oregon,1994-12-06,24.753424657534246,69,179,0,['PIT'],0,0,0,0,8,7,0,0.0,7,3,0,0.0,0.0,0.0,0.0,0.022857142857142857,0.00523168908819133,0.0,0.0,0.0,0.0,0.0,0.0,0.87,2.67,2.3,0.7,0.7,0.7,0.4,9999.0,9999.0,3.0,3.0,0
tony brooks-james,2020,RB,Oregon,1994-12-06,25.756164383561643,69,179,1,['ATL'],0,0,0,0,3,4,0,0.0,4,1,0,0.0,0.0,0.0,0.0,0.007978723404255319,0.0027739251040221915,0.0,0.0,0.0,0.0,0.0,0.0,1.33,3.0,4.0,0.4,0.4,0.4,0.0,9999.0,9999.0,5.0,3.0,0
tony brown,2020,WR,Colorado,1997-08-08,23.08219178082192,73,195,0,['WAS'],0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,4.0,3.0,0
tony fiammetta,2009,FB,Syracuse,1986-08-22,23.043835616438358,72,246,0,['CAR'],3,0,0,0,0,0,0,0.0,0,10,2,0.006578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,10.6,9999.0,9999.0,3.0,3.0,0
tony fiammetta,2010,FB,Syracuse,1986-08-22,24.043835616438358,72,246,1,['CAR'],9,5,34,0,7,22,0,0.0,56,14,9,0.019230769230769232,0.01953125,0.012903225806451613,0.0,0.017587939698492462,0.012507106310403639,0.0,0.5555,6.8,2.4,0.36,0.64,3.14,0.5,1.6,5.6,8.1,10.6,0.0,9999.0,9999.0,3.0,3.0,0
tony fiammetta,2010,RB,Syracuse,1986-08-22,24.043835616438358,72,246,1,['CAR'],1,0,0,0,0,0,0,0.0,0,14,9,0.002136752136752137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,7.3,9999.0,9999.0,3.0,3.0,0
tony fiammetta,2011,FB,Syracuse,1986-08-22,25.043835616438358,72,246,2,['DAL'],5,3,39,0,4,4,0,0.0,43,10,6,0.008912655971479501,0.007978723404255319,0.008758140579384684,0.0,0.010554089709762533,0.0023054755043227667,0.0,0.6,13.0,3.9,0.3,0.5,1.0,0.4,0.4,4.3,5.8,7.3,9.7,9999.0,9999.0,3.0,3.0,0
tony fiammetta,2013,FB,Syracuse,1986-08-22,27.046575342465754,72,246,4,['CHI'],5,4,57,0,0,0,0,0.0,57,16,7,0.008771929824561403,0.010723860589812333,0.012811867835468645,0.0,0.0,0.0,0.0,0.8,14.25,3.6,0.25,0.31,0.0,0.0,0.0,5.7,7.7,9.7,0.0,9999.0,9999.0,1.0,1.0,0
tony fiammetta,2014,FB,Syracuse,1986-08-22,28.046575342465754,72,246,5,['CHI'],0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,1.0,3.0,1
tony gonzalez,2009,TE,California,1976-02-27,33.534246575342465,77,247,12,['ATL'],135,83,867,6,0,0,0,0.0,867,16,16,0.24680073126142596,0.25,0.23451447119285906,0.23076923076923078,0.0,0.0,0.0,0.6148,10.45,54.2,5.19,8.44,0.0,0.0,0.0,122.7,164.2,205.7,171.6,9999.0,9999.0,3.0,3.0,0
tony gonzalez,2010,TE,California,1976-02-27,34.534246575342465,77,247,13,['ATL'],109,70,656,6,0,0,0,0.0,656,16,16,0.19055944055944055,0.19390581717451524,0.17610738255033556,0.21428571428571427,0.0,0.0,0.0,0.6422,9.37,41.0,4.37,6.81,0.0,0.0,0.0,101.6,136.6,171.6,209.5,9999.0,9999.0,3.0,3.0,0
tony gonzalez,2011,TE,California,1976-02-27,35.534246575342465,77,247,14,['ATL'],116,80,875,7,0,0,0,0.0,875,16,16,0.19931271477663232,0.2191780821917808,0.2004581901489118,0.2413793103448276,0.0,0.0,0.0,0.6897,10.94,54.7,5.0,7.25,0.0,0.0,0.0,129.5,169.5,209.5,234.0,9999.0,9999.0,1.0,1.0,0
tony gonzalez,2012,TE,California,1976-02-27,36.536986301369865,77,247,15,['ATL'],124,93,930,8,0,0,0,0.0,930,16,16,0.20394736842105263,0.2209026128266033,0.19711742263671048,0.25806451612903225,0.0,0.0,0.0,0.75,10.0,58.1,5.81,7.75,0.0,0.0,0.0,141.0,187.5,234.0,216.9,9999.0,9999.0,1.0,1.0,0
tony gonzalez,2013,TE,California,1976-02-27,37.536986301369865,77,247,16,['ATL'],121,83,859,8,0,0,0,0.0,859,16,16,0.1864406779661017,0.18651685393258427,0.18916538207443295,0.3076923076923077,0.0,0.0,0.0,0.6859,10.35,53.7,5.19,7.56,0.0,0.0,0.0,133.9,175.4,216.9,0.0,9999.0,9999.0,1.0,3.0,0
tony jones,2020,RB,Notre Dame,1997-11-24,22.786301369863015,71,224,0,['NO'],0,0,0,0,3,13,0,0.0,13,1,1,0.0,0.0,0.0,0.0,0.007874015748031496,0.007158590308370044,0.0,0.0,0.0,0.0,0.0,0.0,4.33,3.0,13.0,1.3,1.3,1.3,22.099999999999998,481.0,150.6,3.0,3.0,0
tony jones,2021,RB,Notre Dame,1997-11-24,23.786301369863015,71,224,1,['NO'],8,5,29,0,54,142,0,0.0,171,11,4,0.017094017094017096,0.01730103806228374,0.008567208271787297,0.0,0.13636363636363635,0.09964912280701754,0.0,0.625,5.8,2.6,0.45,0.73,2.63,4.91,12.9,17.099999999999998,19.599999999999998,22.099999999999998,10.4,150.6,278.0,3.0,3.0,0
tony jones,2022,RB,Notre Dame,1997-11-24,24.786301369863015,71,224,2,"['NO', 'SEA']",8,5,30,0,10,24,0,0.0,54,6,0,0.0074533523579663205,0.0067179783778974055,0.0036135373761316245,0.0,0.013625016423597425,0.0068229786539122945,0.0,0.625,6.0,5.0,0.83,1.33,2.4,1.67,4.0,5.4,7.9,10.4,32.2,278.0,325.0,3.0,3.0,0
tony jones,2023,RB,Notre Dame,1997-11-24,25.786301369863015,71,224,3,"['ARI', 'NO']",10,7,37,0,26,95,2,0.0,132,7,1,0.009269566412423555,0.009587282407582222,0.005001400661942459,0.0,0.035762281618635205,0.0336432431796515,0.1111111111111111,0.7,5.29,5.3,1.0,1.43,3.65,3.71,13.6,25.2,28.7,32.2,0.0,325.0,9999.0,3.0,3.0,0
tony lippett,2015,WR,Michigan St.,1992-07-02,23.18082191780822,74,192,0,['MIA'],0,0,0,0,0,0,0,0.0,0,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,3.0,3.0,0
tony lippett,2016,WR,Michigan St.,1992-07-02,24.183561643835617,74,192,1,['MIA'],0,0,0,0,0,0,0,0.0,0,16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,3.0,3.0,0
tony lippett,2018,WR,Michigan St.,1992-07-02,26.183561643835617,74,192,3,['NYG'],0,0,0,0,0,0,0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,3.0,3.0,0
tony moeaki,2010,TE,Iowa,1987-06-08,23.24931506849315,76,250,0,['KC'],73,47,556,3,0,0,0,0.0,556,15,15,0.15800865800865802,0.17216117216117216,0.17445873862566677,0.11538461538461539,0.0,0.0,0.0,0.6438,11.83,37.1,3.13,4.87,0.0,0.0,0.0,73.6,97.1,120.6,84.3,9999.0,9999.0,3.0,3.0,0
tony moeaki,2012,TE,Iowa,1987-06-08,25.252054794520546,76,250,2,['KC'],56,33,453,1,0,0,0,0.0,453,15,14,0.12043010752688173,0.12087912087912088,0.15423901940755874,0.125,0.0,0.0,0.0,0.5893,13.73,30.2,2.2,3.73,0.0,0.0,0.0,51.3,67.8,84.3,0.0,9999.0,9999.0,2.0,2.0,0
tony moeaki,2013,TE,Iowa,1987-06-08,26.252054794520546,76,250,3,['BUF'],0,0,0,0,0,0,0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.4,9999.0,9999.0,3.0,3.0,0
tony moeaki,2014,TE,Iowa,1987-06-08,27.252054794520546,76,250,4,['SEA'],13,8,134,1,0,0,0,0.0,134,6,2,0.030162412993039442,0.027972027972027972,0.03856115107913669,0.05,0.0,0.0,0.0,0.6154,16.75,22.3,1.33,2.17,0.0,0.0,0.0,19.4,23.4,27.4,14.8,9999.0,9999.0,3.0,3.0,0
tony moeaki,2015,TE,Iowa,1987-06-08,28.252054794520546,76,250,5,['ATL'],5,3,58,1,0,0,0,0.0,58,11,0,0.008103727714748784,0.007317073170731708,0.012603215993046502,0.047619047619047616,0.0,0.0,0.0,0.6,19.33,5.3,0.27,0.45,0.0,0.0,0.0,11.8,13.3,14.8,0.0,9999.0,9999.0,2.0,3.0,0
tony poljan,2021,TE,"Central Michigan,Virginia",1997-04-25,24.36986301369863,79,265,0,['BAL'],0,0,0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.0,9999.0,3.0,3.0,0
tony pollard,2019,RB,Memphis,1997-04-30,22.353424657534248,72,209,0,['DAL'],20,15,107,1,86,455,2,1.0,562,15,0,0.034782608695652174,0.03865979381443299,0.02182782537739698,0.03333333333333333,0.21662468513853905,0.24253731343283583,0.13333333333333333,0.75,7.13,7.1,1.0,1.33,5.29,5.73,30.3,73.2,80.7,88.2,120.8,78.0,115.7,1.0,2.0,0
tony pollard,2020,RB,Memphis,1997-04-30,23.356164383561644,72,209,1,['DAL'],40,28,193,1,101,435,4,0.0,628,16,2,0.06525285481239804,0.0681265206812652,0.04286031534532534,0.041666666666666664,0.2707774798927614,0.2846858638743455,0.36363636363636365,0.7,6.89,12.1,1.75,2.5,4.31,6.31,27.2,92.8,106.8,120.8,154.60000000000002,115.7,102.9,2.0,2.0,0
tony pollard,2021,RB,Memphis,1997-04-30,24.356164383561644,72,209,2,['DAL'],46,39,337,0,130,719,2,2.0,1056,15,0,0.07232704402515723,0.08803611738148984,0.06791616283756549,0.0,0.3125,0.3629480060575467,0.14285714285714285,0.8478,8.64,22.5,2.6,3.07,5.53,8.67,47.9,115.60000000000001,135.10000000000002,154.60000000000002,248.8,102.9,68.0,2.0,2.0,0
tony pollard,2022,RB,Memphis,1997-04-30,25.356164383561644,72,209,3,['DAL'],55,39,371,3,193,1007,9,0.0,1378,16,4,0.10110294117647059,0.10985915492957747,0.09486064945026847,0.10714285714285714,0.4054621848739496,0.4772511848341232,0.391304347826087,0.7091,9.51,23.2,2.44,3.44,5.22,12.06,62.9,209.8,229.3,248.8,219.6,68.0,17.0,2.0,1.0,0
tony pollard,2023,RB,Memphis,1997-04-30,26.356164383561644,72,209,4,['DAL'],67,55,311,0,252,1005,6,3.0,1316,17,17,0.11074380165289256,0.12850467289719625,0.0667381974248927,0.0,0.628428927680798,0.5971479500891266,0.5,0.8209,5.65,18.3,3.24,3.94,3.99,14.82,59.1,164.6,192.1,219.6,200.70000000000002,17.0,76.0,1.0,1.0,0
tony pollard,2024,RB,Memphis,1997-04-30,27.35890410958904,72,209,5,['TEN'],57,41,238,0,260,1079,5,2.0,1317,16,16,0.11264822134387352,0.12238805970149254,0.06572769953051644,0.0,0.6842105263157895,0.6890166028097062,0.5,0.7193,5.8,14.9,2.56,3.56,4.15,16.25,67.4,159.70000000000002,180.20000000000002,200.70000000000002,0.0,76.0,9999.0,1.0,3.0,0
tony richardson,2009,FB,Auburn,1971-12-17,37.73424657534247,73,238,14,['NYJ'],5,3,10,0,7,48,0,0.0,58,16,10,0.012953367875647668,0.014354066985645933,0.003892565200467108,0.0,0.012567324955116697,0.018411967779056387,0.0,0.6,3.33,0.6,0.19,0.31,6.86,0.44,3.0,5.8,7.3,8.8,9.4,9999.0,9999.0,3.0,3.0,0
tony richardson,2010,FB,Auburn,1971-12-17,38.73424657534247,73,238,15,['NYJ'],5,5,31,0,5,13,0,0.0,44,16,10,0.009652509652509652,0.017361111111111112,0.009064327485380117,0.0,0.00998003992015968,0.0057958091841284,0.0,1.0,6.2,1.9,0.31,0.31,2.6,0.31,0.8,4.4,6.9,9.4,0.0,9999.0,9999.0,3.0,3.0,0
tony scheffler,2009,TE,Western Michigan,1983-02-15,26.561643835616437,77,255,3,['DEN'],50,31,416,2,0,0,0,0.0,416,15,9,0.09025270758122744,0.09090909090909091,0.10895756940806706,0.09523809523809523,0.0,0.0,0.0,0.62,13.42,27.7,2.07,3.33,0.0,0.0,0.0,53.6,69.1,84.6,87.8,9999.0,9999.0,3.0,3.0,0
tony scheffler,2010,TE,Western Michigan,1983-02-15,27.561643835616437,77,255,4,['DET'],72,45,378,1,0,0,0,1.0,378,15,4,0.1157556270096463,0.1174934725848564,0.09447638090477381,0.038461538461538464,0.0,0.0,0.0,0.625,8.4,25.2,3.0,4.8,0.0,0.0,0.0,42.8,65.3,87.8,96.2,9999.0,9999.0,3.0,3.0,0
tony scheffler,2011,TE,Western Michigan,1983-02-15,28.561643835616437,77,255,5,['DET'],42,26,347,6,1,5,0,1.0,352,15,5,0.0639269406392694,0.061465721040189124,0.06842831788601854,0.14634146341463414,0.003003003003003003,0.003457814661134163,0.0,0.619,13.35,23.1,1.73,2.8,5.0,0.07,0.3,70.2,83.2,96.2,98.4,9999.0,9999.0,2.0,1.0,0
tony scheffler,2012,TE,Western Michigan,1983-02-15,29.564383561643837,77,255,6,['DET'],85,42,504,1,0,0,0,0.0,504,15,4,0.11659807956104253,0.0945945945945946,0.09813084112149532,0.045454545454545456,0.0,0.0,0.0,0.4941,12.0,33.6,2.8,5.67,0.0,0.0,0.0,56.4,77.4,98.4,15.2,9999.0,9999.0,1.0,1.0,0
tony scheffler,2013,TE,Western Michigan,1983-02-15,30.564383561643837,77,255,7,['DET'],12,7,82,0,0,0,0,0.0,82,5,1,0.019261637239165328,0.018867924528301886,0.01763440860215054,0.0,0.0,0.0,0.0,0.5833,11.71,16.4,1.4,2.4,0.0,0.0,0.0,8.2,11.7,15.2,0.0,9999.0,9999.0,1.0,3.0,1
tony stewart,2009,TE,Penn St.,1979-08-09,30.084931506849315,77,260,8,['LV'],15,10,78,0,0,0,0,0.0,78,15,4,0.031446540880503145,0.0392156862745098,0.027130434782608695,0.0,0.0,0.0,0.0,0.6667,7.8,5.2,0.67,1.0,0.0,0.0,0.0,7.8,12.8,17.8,0.0,9999.0,9999.0,3.0,3.0,0
tony washington,2015,WR,Appalachian St.,1992-06-01,23.265753424657536,76,250,0,['JAX'],0,0,0,0,1,8,0,0.0,8,4,0,0.0,0.0,0.0,0.0,0.0033222591362126247,0.006878761822871883,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.25,2.0,0.8,0.8,0.8,1.9,9999.0,9999.0,3.0,5.0,0
tony washington,2016,WR,Appalachian St.,1992-06-01,24.268493150684932,76,250,1,['JAX'],1,1,9,0,0,0,0,0.0,9,2,0,0.001607717041800643,0.002717391304347826,0.0023047375160051217,0.0,0.0,0.0,0.0,0.9999,9.0,4.5,0.5,0.5,0.0,0.0,0.0,0.9,1.4,1.9,0.0,9999.0,9999.0,3.0,3.0,0
tori gurley,2013,WR,South Carolina,1987-11-22,25.794520547945204,76,216,0,['CLE'],3,1,15,0,0,0,0,0.0,15,3,0,0.004470938897168405,0.002638522427440633,0.0034309240622140895,0.0,0.0,0.0,0.0,0.3333,15.0,5.0,0.33,1.0,0.0,0.0,0.0,1.5,2.0,2.5,0.0,9999.0,9999.0,3.0,3.0,0
torrey smith,2011,WR,Maryland,1989-01-26,22.610958904109587,72,205,0,['BAL'],95,50,841,7,4,39,0,1.0,880,16,14,0.17625231910946196,0.1597444089456869,0.2312345339565576,0.3333333333333333,0.009569377990430622,0.020483193277310924,0.0,0.5263,16.82,52.6,3.12,5.94,9.75,0.25,2.4,129.0,154.0,179.0,183.4,9999.0,9999.0,2.0,1.0,0
torrey smith,2012,WR,Maryland,1989-01-26,23.613698630136987,72,205,1,['BAL'],110,49,855,8,3,9,0,0.0,864,16,16,0.19784172661870503,0.1467065868263473,0.21396396396396397,0.36363636363636365,0.007594936708860759,0.005039193729003359,0.0,0.4455,17.45,53.4,3.06,6.87,3.0,0.19,0.6,134.4,158.9,183.4,200.8,9999.0,9999.0,1.0,1.0,0
torrey smith,2013,WR,Maryland,1989-01-26,24.613698630136987,72,205,2,['BAL'],137,65,1128,4,0,0,0,1.0,1128,16,16,0.22312703583061888,0.17955801104972377,0.28863868986693964,0.21052631578947367,0.0,0.0,0.0,0.4745,17.35,70.5,4.06,8.56,0.0,0.0,0.0,135.8,168.3,200.8,191.7,9999.0,9999.0,1.0,1.0,0
torrey smith,2014,WR,Maryland,1989-01-26,25.613698630136987,72,205,3,['BAL'],92,49,767,11,0,0,0,0.0,767,16,16,0.16974169741697417,0.14244186046511628,0.19242348218765679,0.4074074074074074,0.0,0.0,0.0,0.5326,15.65,47.9,3.06,5.75,0.0,0.0,0.0,142.7,167.2,191.7,123.3,60.2,124.2,1.0,1.0,0
torrey smith,2015,WR,Maryland,1989-01-26,26.613698630136987,72,205,4,['SF'],62,33,663,4,0,0,0,0.0,663,16,12,0.1180952380952381,0.10248447204968944,0.1818431157432803,0.25,0.0,0.0,0.0,0.5323,20.09,41.4,2.06,3.87,0.0,0.0,0.0,90.3,106.8,123.3,64.7,124.2,117.0,1.0,1.0,0
torrey smith,2016,WR,Maryland,1989-01-26,27.616438356164384,72,205,5,['SF'],49,20,267,3,0,0,0,0.0,267,12,12,0.10061601642710473,0.06993006993006994,0.08390949088623507,0.14285714285714285,0.0,0.0,0.0,0.4082,13.35,22.2,1.67,4.08,0.0,0.0,0.0,44.7,54.7,64.7,90.7,117.0,162.8,1.0,1.0,0
torrey smith,2017,WR,Maryland,1989-01-26,28.616438356164384,72,205,6,['PHI'],68,36,430,2,1,-3,0,0.0,427,16,14,0.1223021582733813,0.10557184750733138,0.10839425258381649,0.05263157894736842,0.0025188916876574307,-0.0016750418760469012,0.0,0.5294,11.94,26.9,2.25,4.25,-3.0,0.06,-0.2,54.7,72.7,90.7,48.0,162.8,270.0,1.0,1.0,0
torrey smith,2018,WR,Maryland,1989-01-26,29.616438356164384,72,205,7,['CAR'],31,17,190,2,0,0,0,0.0,190,11,6,0.05698529411764706,0.04497354497354497,0.046671579464505036,0.07142857142857142,0.0,0.0,0.0,0.5484,11.18,17.3,1.55,2.82,0.0,0.0,0.0,31.0,39.5,48.0,0.0,270.0,9999.0,1.0,3.0,0
torry holt,2009,WR,North Carolina St.,1976-06-05,33.26301369863014,72,200,10,['JAX'],103,51,722,0,0,0,0,1.0,722,15,12,0.20038910505836577,0.1619047619047619,0.20061128091136426,0.0,0.0,0.0,0.0,0.4951,14.16,48.1,3.4,6.87,0.0,0.0,0.0,71.2,96.7,122.2,0.0,9999.0,9999.0,3.0,3.0,0
tory carter,2021,FB,LSU,1999-03-16,22.47945205479452,72,244,0,['TEN'],0,0,0,0,0,0,0,0.0,0,8,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,3.0,3.0,0
tory carter,2022,FB,LSU,1999-03-16,23.47945205479452,72,244,1,['TEN'],0,0,0,0,0,0,0,0.0,0,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,9999.0,1.0,3.0,0
tory humphrey,2009,TE,Central Michigan,1983-01-20,26.632876712328766,74,257,4,['NO'],1,1,7,0,0,0,0,0.0,7,1,0,0.00186219739292365,0.002652519893899204,0.001557632398753894,0.0,0.0,0.0,0.0,0.9999,7.0,7.0,1.0,1.0,0.0,0.0,0.0,0.7,1.2,1.7,2.2,9999.0,9999.0,3.0,3.0,0
tory humphrey,2010,TE,Central Michigan,1983-01-20,27.632876712328766,74,257,5,['NO'],2,1,12,0,0,0,0,0.0,12,6,2,0.0030911901081916537,0.0022271714922048997,0.002592352559948153,0.0,0.0,0.0,0.0,0.5,12.0,2.0,0.17,0.33,0.0,0.0,0.0,1.2,1.7,2.2,0.0,9999.0,9999.0,3.0,3.0,0
tra carson,2018,RB,Texas A&M,1992-10-24,25.87123287671233,71,228,0,"['CIN', 'GB']",0,0,0,0,0,0,0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,674.0,549.0,4.0,3.0,0
tra carson,2019,RB,Texas A&M,1992-10-24,26.87123287671233,71,228,1,"['GB', 'DET']",4,4,18,0,18,48,0,0.0,66,3,1,0.0036900369003690036,0.0056179775280898875,0.0022404779686333084,0.0,0.025187265917602994,0.016536300256295572,0.0,1.0,4.5,6.0,1.33,1.33,2.67,6.0,16.0,6.6,8.6,10.6,0.0,549.0,9999.0,3.0,3.0,0
travaris cadet,2012,RB,Appalachian St.,1989-02-01,23.5972602739726,73,210,0,['NO'],8,5,44,0,1,5,0,1.0,49,13,0,0.012213740458015267,0.01182033096926714,0.008482745324850587,0.0,0.002840909090909091,0.003215434083601286,0.0,0.625,8.8,3.4,0.38,0.62,5.0,0.08,0.4,3.9000000000000004,6.4,8.9,8.5,9999.0,9999.0,5.0,4.0,0
travaris cadet,2013,RB,Appalachian St.,1989-02-01,24.5972602739726,73,210,1,['NO'],2,2,5,1,0,0,0,0.0,5,13,0,0.003110419906687403,0.004484304932735426,0.0009686168151879117,0.02564102564102564,0.0,0.0,0.0,1.0,2.5,0.4,0.15,0.15,0.0,0.0,0.0,6.5,7.5,8.5,74.80000000000001,9999.0,9999.0,4.0,4.0,0
travaris cadet,2014,RB,Appalachian St.,1989-02-01,25.5972602739726,73,210,2,['NO'],51,38,296,1,10,32,0,2.0,328,15,1,0.0787037037037037,0.08351648351648351,0.05978590183801252,0.030303030303030304,0.026385224274406333,0.018285714285714287,0.0,0.7451,7.79,19.7,2.53,3.4,3.2,0.67,2.1,36.800000000000004,55.800000000000004,74.80000000000001,46.2,9999.0,9999.0,4.0,3.0,0
travaris cadet,2015,RB,Appalachian St.,1989-02-01,26.5972602739726,73,210,3,"['NE', 'SF', 'NO']",22,17,214,1,11,28,0,1.0,242,7,1,0.01241466912319523,0.01459524580141691,0.01552358068659169,0.010416666666666666,0.011029359280736166,0.0075434899546649925,0.0,0.7727,12.59,30.6,2.43,3.14,2.55,1.57,4.0,29.2,37.7,46.2,94.0,9999.0,9999.0,3.0,4.0,0
travaris cadet,2016,RB,Appalachian St.,1989-02-01,27.6,73,210,4,['NO'],54,40,281,4,4,19,0,0.0,300,15,1,0.08132530120481928,0.0847457627118644,0.053442373526055534,0.10526315789473684,0.010498687664041995,0.011033681765389082,0.0,0.7407,7.02,18.7,2.67,3.6,4.75,0.27,1.3,54.0,74.0,94.0,37.5,381.0,9999.0,4.0,4.0,0
travaris cadet,2017,RB,Appalachian St.,1989-02-01,28.6,73,210,5,"['NYJ', 'BUF']",19,16,119,0,23,96,0,0.0,215,9,0,0.020142797581821973,0.02717884948096886,0.01883398204728265,0.0,0.02972925563853975,0.03173886648115144,0.0,0.8421,7.44,13.2,1.78,2.11,4.17,2.56,10.7,21.5,29.5,37.5,3.2,9999.0,9999.0,4.0,3.0,0
travaris cadet,2018,RB,Appalachian St.,1989-02-01,29.6,73,210,6,['CAR'],1,1,5,0,11,17,0,0.0,22,1,0,0.001838235294117647,0.0026455026455026454,0.0012281994595922379,0.0,0.036065573770491806,0.010638297872340425,0.0,0.9999,5.0,5.0,1.0,1.0,1.55,10.99,17.0,2.2,2.7,3.2,0.0,9999.0,9999.0,3.0,3.0,0
travis beckum,2009,TE,Wisconsin,1987-01-24,22.61917808219178,75,240,0,['NYG'],10,8,55,0,0,0,0,0.0,55,15,2,0.01876172607879925,0.023668639053254437,0.012953367875647668,0.0,0.0,0.0,0.0,0.8,6.87,3.7,0.53,0.67,0.0,0.0,0.0,5.5,9.5,13.5,36.6,9999.0,9999.0,3.0,3.0,0
travis beckum,2010,TE,Wisconsin,1987-01-24,23.61917808219178,75,240,1,['NYG'],18,13,116,2,0,0,0,0.0,116,16,2,0.033707865168539325,0.038348082595870206,0.028985507246376812,0.06451612903225806,0.0,0.0,0.0,0.7222,8.92,7.2,0.81,1.12,0.0,0.0,0.0,23.6,30.1,36.6,20.3,9999.0,9999.0,3.0,3.0,0
travis beckum,2011,TE,Wisconsin,1987-01-24,24.61917808219178,75,240,2,['NYG'],10,5,93,1,0,0,0,0.0,93,13,0,0.017152658662092625,0.013966480446927373,0.018940936863543787,0.034482758620689655,0.0,0.0,0.0,0.5,18.6,7.2,0.38,0.77,0.0,0.0,0.0,15.3,17.8,20.3,0.0,9999.0,9999.0,1.0,3.0,0
travis beckum,2012,TE,Wisconsin,1987-01-24,25.621917808219177,75,240,3,['NYG'],1,0,0,0,0,0,0,0.0,0,4,0,0.0018726591760299626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,3.0,3.0,0
travis benjamin,2012,WR,Miami (FL),1989-12-29,22.69041095890411,70,175,0,['CLE'],37,18,298,2,6,66,0,1.0,364,14,3,0.06583629893238434,0.054878048780487805,0.08104432961653522,0.125,0.01652892561983471,0.04618614415675298,0.0,0.4865,16.56,21.3,1.29,2.64,11.0,0.43,4.7,47.4,56.4,65.4,18.0,9999.0,9999.0,2.0,1.0,0
travis benjamin,2013,WR,Miami (FL),1989-12-29,23.69041095890411,70,175,1,['CLE'],13,5,105,0,1,45,0,2.0,150,8,3,0.019374068554396422,0.013192612137203167,0.02401646843549863,0.0,0.0031746031746031746,0.03807106598984772,0.0,0.3846,21.0,13.1,0.62,1.62,45.0,0.12,5.6,13.0,15.5,18.0,66.5,9999.0,9999.0,1.0,2.0,1
